binary_accuracy,loss,val_binary_accuracy,val_loss
0.8056409955024719,0.5479689836502075,0.8571428656578064,0.37460219860076904
0.8833655118942261,0.30918973684310913,0.87950599193573,0.2947629988193512
0.908876359462738,0.23920004069805145,0.8768357634544373,0.29142752289772034
